Year,Month,Sex,Deaths,Age_group,Population
2018,9,Male,95,05_09,10338000
2018,9,Male,140,10_14,10607000
2018,9,Male,630,15_19,10617000
2018,9,Male,1256,20_24,10809000
2018,9,Male,1678,25_29,11674000
2018,9,Male,1850,30_34,10816000
2018,9,Male,2054,35_39,10567000
2018,9,Male,2236,40_44,9504000
2018,9,Male,3283,45_49,10123000
2018,9,Male,4847,50_54,10217000
2018,9,Male,7711,55_59,10503000
2018,9,Male,10165,60_64,9399000
2018,9,Male,11794,65_69,8047000
2018,9,Male,12678,70_74,6294000
2018,9,Male,13507,75_79,3944000
2018,9,Male,13338,80_84,2506000
2018,9,Male,24847,85_99,2270000
2018,10,Female,837,00_04,9736000
2018,10,Female,78,05_09,9905000
2018,10,Female,110,10_14,10204000
2018,10,Female,242,15_19,10291000
2018,10,Female,442,20_24,10625000
2018,10,Female,661,25_29,11486000
2018,10,Female,871,30_34,10878000
2018,10,Female,1079,35_39,10701000
2018,10,Female,1341,40_44,9887000
2018,10,Female,2041,45_49,10515000
2018,10,Female,3220,50_54,10682000
2018,10,Female,5098,55_59,11120000
2018,10,Female,6828,60_64,10679000
2018,10,Female,8646,65_69,8961000
2018,10,Female,10633,70_74,7066000
2018,10,Female,12659,75_79,4968000
2018,10,Female,14640,80_84,3141000
2018,10,Female,42068,85_99,3885000
2018,10,Male,1056,00_04,10193000
2018,10,Male,102,05_09,10338000
2018,10,Male,151,10_14,10607000
2018,10,Male,637,15_19,10617000
2018,10,Male,1274,20_24,10809000
2018,10,Male,1632,25_29,11674000
2018,10,Male,1772,30_34,10816000
2018,10,Male,2030,35_39,10567000
2018,10,Male,2276,40_44,9504000
2018,10,Male,3273,45_49,10123000
2018,10,Male,4995,50_54,10217000
2018,10,Male,8124,55_59,10503000
2018,10,Male,10936,60_64,9399000
2018,10,Male,12248,65_69,8047000
2018,10,Male,13777,70_74,6294000
2018,10,Male,14334,75_79,3944000
2018,10,Male,14434,80_84,2506000
2018,10,Male,27141,85_99,2270000
2018,11,Female,798,00_04,9736000
2018,11,Female,73,05_09,9905000
2018,11,Female,91,10_14,10204000
2018,11,Female,241,15_19,10291000
2018,11,Female,409,20_24,10625000
2018,11,Female,643,25_29,11486000
2018,11,Female,805,30_34,10878000
2018,11,Female,1066,35_39,10701000
2018,11,Female,1336,40_44,9887000
2018,11,Female,2114,45_49,10515000
2018,11,Female,3083,50_54,10682000
2018,11,Female,5102,55_59,11120000
2018,11,Female,6985,60_64,10679000
2018,11,Female,8478,65_69,8961000
2018,11,Female,10669,70_74,7066000
2018,11,Female,12685,75_79,4968000
2018,11,Female,14793,80_84,3141000
2018,11,Female,42480,85_99,3885000
2018,11,Male,1022,00_04,10193000
2018,11,Male,95,05_09,10338000
2018,11,Male,156,10_14,10607000
2018,11,Male,596,15_19,10617000
2018,11,Male,1133,20_24,10809000
2018,11,Male,1556,25_29,11674000
2018,11,Male,1678,30_34,10816000
2018,11,Male,1998,35_39,10567000
2018,11,Male,2189,40_44,9504000
2018,11,Male,3089,45_49,10123000
2018,11,Male,4889,50_54,10217000
2018,11,Male,8018,55_59,10503000
2018,11,Male,10808,60_64,9399000
2018,11,Male,12340,65_69,8047000
2018,11,Male,13660,70_74,6294000
2018,11,Male,14252,75_79,3944000
2018,11,Male,14455,80_84,2506000
2018,11,Male,27378,85_99,2270000
2018,12,Female,752,00_04,9736000
2018,12,Female,104,05_09,9905000
2018,12,Female,119,10_14,10204000
2018,12,Female,231,15_19,10291000
2018,12,Female,418,20_24,10625000
2018,12,Female,641,25_29,11486000
2018,12,Female,850,30_34,10878000
2018,12,Female,1116,35_39,10701000
2018,12,Female,1285,40_44,9887000
2018,12,Female,2183,45_49,10515000
2018,12,Female,3284,50_54,10682000
2018,12,Female,5460,55_59,11120000
2018,12,Female,7404,60_64,10679000
2018,12,Female,9054,65_69,8961000
2018,12,Female,11359,70_74,7066000
2018,12,Female,13285,75_79,4968000
2018,12,Female,16071,80_84,3141000
2018,12,Female,45842,85_99,3885000
2018,12,Male,1055,00_04,10193000
2018,12,Male,98,05_09,10338000
2018,12,Male,142,10_14,10607000
2018,12,Male,587,15_19,10617000
2018,12,Male,1135,20_24,10809000
2018,12,Male,1557,25_29,11674000
2018,12,Male,1797,30_34,10816000
2018,12,Male,2089,35_39,10567000
2018,12,Male,2332,40_44,9504000
2018,12,Male,3433,45_49,10123000
2018,12,Male,5286,50_54,10217000
2018,12,Male,8459,55_59,10503000
2018,12,Male,11434,60_64,9399000
2018,12,Male,13070,65_69,8047000
2018,12,Male,14602,70_74,6294000
2018,12,Male,15356,75_79,3944000
2018,12,Male,15708,80_84,2506000
2018,12,Male,29296,85_99,2270000
